,nth,x,y,e1,e2,profit0,profit1,profit2,chosen
20,10,0.049999999999999996,0.049999999999999996,0.481329113924051,0.481329113924051,1.01591892074587,0.278781744462025,0.278781744462025,e1e2
21,11,0.05499999999999999,0.05499999999999999,0.481329113924051,0.481329113924051,1.02076117278882,0.281727870483496,0.281727870483496,xy
22,11,0.05499999999999999,0.05499999999999999,0.479470849176172,0.479470849176172,1.01719714272061,0.281731276150586,0.281731276150586,e1e2
23,12,0.05999999999999999,0.05999999999999999,0.479470849176172,0.479470849176172,1.02196501283601,0.284690211208287,0.284690211208287,xy
24,12,0.05999999999999999,0.05999999999999999,0.477614213197969,0.477614213197969,1.01841788649540,0.284693606598985,0.284693606598985,e1e2
25,13,0.06499999999999999,0.06499999999999999,0.477614213197969,0.477614213197969,1.02311128714667,0.287665306924618,0.287665306924618,xy
26,13,0.06499999999999999,0.06499999999999999,0.475759212198221,0.475759212198221,1.01958104005617,0.287668692036611,0.287668692036611,e1e2
27,14,0.06999999999999999,0.06999999999999999,0.475759212198221,0.475759212198221,1.02419988373828,0.290653113877667,0.290653113877667,xy
28,14,0.06999999999999999,0.06999999999999999,0.473905852417303,0.473905852417303,1.02068649132804,0.290656488708651,0.290656488708651,e1e2
29,15,0.075,0.075,0.473905852417303,0.473905852417303,1.02523069056776,0.293653588328510,0.293653588328510,xy
30,15,0.075,0.075,0.472054140127389,0.472054140127389,1.02173412817521,0.293656952876194,0.293656952876194,e1e2
31,16,0.08,0.08,0.472054140127389,0.472054140127389,1.02620359553126,0.296666686554221,0.296666686554221,xy
32,16,0.08,0.08,0.470204081632653,0.470204081632653,1.02272383840067,0.296670040816326,0.296670040816326,e1e2
33,17,0.085,0.085,0.470204081632653,0.470204081632653,1.02711848646397,0.299692364847980,0.299692364847980,xy
34,17,0.085,0.085,0.468355683269476,0.468355683269476,1.02365550974611,0.299695708822238,0.299695708822238,e1e2
35,18,0.09000000000000001,0.09000000000000001,0.468355683269476,0.468355683269476,1.02797525113998,0.302730579519169,0.302730579519169,xy
36,18,0.09000000000000001,0.09000000000000001,0.466508951406650,0.466508951406650,1.02452902989171,0.302733913203325,0.302733913203325,e1e2
37,19,0.09500000000000001,0.09500000000000001,0.466508951406650,0.466508951406650,1.02877377727203,0.305781286893482,0.305781286893482,xy
38,19,0.09500000000000001,0.09500000000000001,0.464663892445583,0.464663892445583,1.02534428645594,0.305784610285291,0.305784610285291,e1e2
39,20,0.10000000000000002,0.10000000000000002,0.464663892445583,0.464663892445583,1.02951395251141,0.308844443313025,0.308844443313025,xy
40,20,0.10000000000000002,0.10000000000000002,0.462820512820513,0.462820512820513,1.02610116699540,0.308847756410256,0.308847756410256,e1e2
41,21,0.10500000000000002,0.10500000000000002,0.462820512820513,0.462820512820513,1.03019566444773,0.311920005136423,0.311920005136423,xy
42,21,0.10500000000000002,0.10500000000000002,0.460978818998716,0.460978818998716,1.02679955900462,0.311923307936858,0.311923307936858,e1e2
43,22,0.11000000000000003,0.11000000000000003,0.460978818998716,0.460978818998716,1.03081880060876,0.315007928738927,0.315007928738927,xy
44,22,0.11000000000000003,0.11000000000000003,0.459138817480720,0.459138817480720,1.02743934991591,0.315011221240360,0.315011221240360,e1e2
45,23,0.11500000000000003,0.11500000000000003,0.459138817480720,0.459138817480720,1.03138324846023,0.318108170512520,0.318108170512520,xy
46,23,0.11500000000000003,0.11500000000000003,0.457300514800515,0.457300514800515,1.02802042709915,0.318111452712757,0.318111452712757,e1e2
47,24,0.12000000000000004,0.12000000000000004,0.457300514800515,0.457300514800515,1.03188889540568,0.321220686866024,0.321220686866024,xy
48,24,0.12000000000000004,0.12000000000000004,0.455463917525773,0.455463917525773,1.02854267786162,0.321223958762887,0.321223958762887,e1e2
49,25,0.12500000000000003,0.12500000000000003,0.455463917525773,0.455463917525773,1.03233562878627,0.324345434225210,0.324345434225210,xy
50,25,0.12500000000000003,0.12500000000000003,0.453629032258065,0.453629032258065,1.02900598944784,0.324348695816532,0.324348695816532,e1e2
51,26,0.13000000000000003,0.13000000000000003,0.453629032258065,0.453629032258065,1.03272333588059,0.327482369032908,0.327482369032908,xy
52,26,0.13000000000000003,0.13000000000000003,0.451795865633075,0.451795865633075,1.02941024903935,0.327485620316537,0.327485620316537,e1e2
53,27,0.13500000000000004,0.13500000000000004,0.451795865633075,0.451795865633075,1.03305190390451,0.330631447749117,0.330631447749117,xy
54,27,0.13500000000000004,0.13500000000000004,0.449964424320828,0.449964424320828,1.02975534375458,0.330634688722914,0.330634688722914,e1e2
55,28,0.14000000000000004,0.14000000000000004,0.449964424320828,0.449964424320828,1.03332122001097,0.333792626851113,0.333792626851113,xy
56,28,0.14000000000000004,0.14000000000000004,0.448134715025907,0.448134715025907,1.03004116064861,0.333795857512953,0.333795857512953,e1e2
57,29,0.14500000000000005,0.14500000000000005,0.448134715025907,0.448134715025907,1.03353117128983,0.336965862833566,0.336965862833566,xy
58,29,0.14500000000000005,0.14500000000000005,0.446306744487678,0.446306744487678,1.03026758671306,0.336969083181339,0.336969083181339,e1e2
59,30,0.15000000000000005,0.15000000000000005,0.446306744487678,0.446306744487678,1.03368164476768,0.340151112208650,0.340151112208650,xy
60,30,0.15000000000000005,0.15000000000000005,0.444480519480519,0.444480519480519,1.03043450887586,0.340154322240260,0.340154322240260,e1e2
61,31,0.15500000000000005,0.15500000000000005,0.444480519480519,0.444480519480519,1.03377252740766,0.343348331506156,0.343348331506156,xy
62,31,0.15500000000000005,0.15500000000000005,0.442656046814044,0.442656046814044,1.03054181400112,0.343351531219522,0.343351531219522,e1e2
63,32,0.16000000000000006,0.16000000000000006,0.442656046814044,0.442656046814044,1.03380370610930,0.346557477273611,0.346557477273611,xy
64,32,0.16000000000000006,0.16000000000000006,0.440833333333333,0.440833333333333,1.03058938888889,0.346560666666667,0.346560666666667,e1e2
65,33,0.16500000000000006,0.16500000000000006,0.440833333333333,0.440833333333333,1.03377506770833,0.349778506076389,0.349778506076389,xy
66,33,0.16500000000000006,0.16500000000000006,0.439012385919166,0.439012385919166,1.03057712027504,0.349781685147083,0.349781685147083,e1e2
67,34,0.17000000000000007,0.17000000000000007,0.439012385919166,0.439012385919166,1.03368649897653,0.353011374497829,0.353011374497829,xy
68,34,0.17000000000000007,0.17000000000000007,0.437193211488251,0.437193211488251,1.03050489483107,0.353014543244125,0.353014543244125,e1e2
69,35,0.17500000000000007,0.17500000000000007,0.437193211488251,0.437193211488251,1.03353788662153,0.356256039139353,0.356256039139353,xy
70,35,0.17500000000000007,0.17500000000000007,0.435375816993464,0.435375816993464,1.03037259916392,0.356259197559232,0.356259197559232,e1e2
71,36,0.18000000000000008,0.18000000000000008,0.435375816993464,0.435375816993464,1.03332911728662,0.359512456620584,0.359512456620584,xy
72,36,0.18000000000000008,0.18000000000000008,0.433560209424084,0.433560209424084,1.03018011981579,0.359515604712042,0.359515604712042,e1e2
73,37,0.18500000000000008,0.18500000000000008,0.433560209424084,0.433560209424084,1.03306007755064,0.362780583579466,0.362780583579466,xy
74,37,0.18500000000000008,0.18500000000000008,0.431746395806029,0.431746395806029,1.02992734326402,0.362783721340514,0.362783721340514,e1e2
75,38,0.19000000000000009,0.19000000000000009,0.431746395806029,0.431746395806029,1.03273065392776,0.366060376672383,0.366060376672383,xy
76,38,0.19000000000000009,0.19000000000000009,0.429934383202100,0.429934383202100,1.02961415592084,0.366063504101050,0.366063504101050,e1e2
77,39,0.1950000000000001,0.1950000000000001,0.429934383202100,0.429934383202100,1.03234073286730,0.369351792574280,0.369351792574280,xy
78,39,0.1950000000000001,0.1950000000000001,0.428124178712221,0.428124178712221,1.02924044413325,0.369354909668610,0.369354909668610,e1e2
79,40,0.2000000000000001,0.2000000000000001,0.428124178712221,0.428124178712221,1.03189020075360,0.372654787978786,0.372654787978786,xy
80,40,0.2000000000000001,0.2000000000000001,0.426315789473684,0.426315789473684,1.02880609418283,0.372657894736842,0.372657894736842,e1e2
81,41,0.2050000000000001,0.2050000000000001,0.426315789473684,0.426315789473684,1.03137894390582,0.375969319598338,0.375969319598338,xy
82,41,0.2050000000000001,0.2050000000000001,0.424509222661397,0.424509222661397,1.02831099228556,0.375972416018198,0.375972416018198,e1e2
83,42,0.2100000000000001,0.2100000000000001,0.424509222661397,0.424509222661397,1.03080684857777,0.379295344164303,0.379295344164303,xy
84,42,0.2100000000000001,0.2100000000000001,0.422704485488127,0.422704485488127,1.02775502459169,0.379298430244063,0.379298430244063,e1e2
85,43,0.2150000000000001,0.2150000000000001,0.422704485488127,0.422704485488127,1.03017380095777,0.382632818427103,0.382632818427103,xy
86,43,0.2150000000000001,0.2150000000000001,0.420901585204756,0.420901585204756,1.02713807718551,0.382635894164878,0.382635894164878,e1e2
87,44,0.2200000000000001,0.2200000000000001,0.420901585204756,0.420901585204756,1.02947968716844,0.385981699156344,0.385981699156344,xy
88,44,0.2200000000000001,0.2200000000000001,0.419100529100529,0.419100529100529,1.02646003608522,0.385984764550265,0.385984764550265,e1e2
89,45,0.22500000000000012,0.22500000000000012,0.419100529100529,0.419100529100529,1.02872439326657,0.389341943140940,0.389341943140940,xy
90,45,0.22500000000000012,0.22500000000000012,0.417301324503311,0.417301324503311,1.02572078724275,0.389344998189156,0.389344998189156,e1e2
91,46,0.23000000000000012,0.23000000000000012,0.417301324503311,0.417301324503311,1.02790780524292,0.392713507189241,0.392713507189241,xy
92,46,0.23000000000000012,0.23000000000000012,0.415503978779841,0.415503978779841,1.02492021654360,0.392716551889920,0.392716551889920,e1e2
93,47,0.23500000000000013,0.23500000000000013,0.415503978779841,0.415503978779841,1.02702980902209,0.396096348129164,0.396096348129164,xy
94,47,0.23500000000000013,0.23500000000000013,0.413708499335989,0.413708499335989,1.02405820980666,0.396099382480495,0.396099382480495,e1e2
95,48,0.24000000000000013,0.24000000000000013,0.413708499335989,0.413708499335989,1.02609029046232,0.399490422808324,0.399490422808324,xy
96,48,0.24000000000000013,0.24000000000000013,0.411914893617021,0.411914893617021,1.02313465278407,0.399493446808511,0.399493446808511,e1e2
97,49,0.24500000000000013,0.24500000000000013,0.411914893617021,0.411914893617021,1.02508913535536,0.402895688094160,0.402895688094160,xy
98,49,0.24500000000000013,0.24500000000000013,0.410123169107856,0.410123169107856,1.02214943116100,0.402898701741428,0.402898701741428,e1e2
99,50,0.2500000000000001,0.2500000000000001,0.410123169107856,0.410123169107856,1.02402622942629,0.406312100874073,0.406312100874073,xy
100,50,0.2500000000000001,0.2500000000000001,0.408333333333333,0.408333333333333,1.02110243055556,0.406315104166667,0.406315104166667,e1e2
101,51,0.2550000000000001,0.2550000000000001,0.408333333333333,0.408333333333333,1.02290145833333,0.409739618055556,0.409739618055556,xy
102,51,0.2550000000000001,0.2550000000000001,0.406545393858478,0.406545393858478,1.01999353651857,0.409742610991739,0.409742610991739,e1e2
103,52,0.2600000000000001,0.2600000000000001,0.406545393858478,0.406545393858478,1.02171470766774,0.413178196566327,0.413178196566327,xy
104,52,0.2600000000000001,0.2600000000000001,0.404759358288770,0.404759358288770,1.01882263453344,0.413181179144385,0.413181179144385,e1e2
105,53,0.2650000000000001,0.2650000000000001,0.404759358288770,0.404759358288770,1.02046586295362,0.416627793354471,0.416627793354471,xy
106,53,0.2650000000000001,0.2650000000000001,0.402975234270415,0.402975234270415,1.01758961001601,0.416630765572708,0.416630765572708,e1e2
107,54,0.27000000000000013,0.27000000000000013,0.402975234270415,0.402975234270415,1.01915480964773,0.420088365388568,0.420088365388568,xy
108,54,0.27000000000000013,0.27000000000000013,0.401193029490617,0.401193029490617,1.01629434831433,0.420091327245308,0.420091327245308,e1e2
109,55,0.27500000000000013,0.27500000000000013,0.401193029490617,0.401193029490617,1.01778143313939,0.423559869657836,0.423559869657836,xy
110,55,0.27500000000000013,0.27500000000000013,0.399412751677852,0.399412751677852,1.01493673470860,0.423562821151426,0.423562821151426,e1e2
111,56,0.28000000000000014,0.28000000000000014,0.399412751677852,0.399412751677852,1.01634561875028,0.427042263172267,0.427042263172267,xy
112,56,0.28000000000000014,0.28000000000000014,0.397634408602151,0.397634408602151,1.01351665441091,0.427045204301075,0.427045204301075,e1e2
113,57,0.28500000000000014,0.28500000000000014,0.397634408602151,0.397634408602151,1.01484725173430,0.430535502962770,0.430535502962770,xy
114,57,0.28500000000000014,0.28500000000000014,0.395858008075370,0.395858008075370,1.01203399256517,0.430538433725185,0.430538433725185,e1e2
115,58,0.29000000000000015,0.29000000000000015,0.395858008075370,0.395858008075370,1.01328621727742,0.434039546081309,0.434039546081309,xy
116,58,0.29000000000000015,0.29000000000000015,0.394083557951482,0.394083557951482,1.01048863424688,0.434042466475741,0.434042466475741,e1e2
117,59,0.29500000000000015,0.29500000000000015,0.394083557951482,0.394083557951482,1.01166240049749,0.437554349601046,0.437554349601046,xy
118,59,0.29500000000000015,0.29500000000000015,0.392311066126855,0.392311066126855,1.00888046446304,0.437557259625928,0.437557259625928,e1e2
119,60,0.30000000000000016,0.30000000000000016,0.392311066126855,0.392311066126855,1.00997568644414,0.441079870616483,0.441079870616483,xy
120,60,0.30000000000000016,0.30000000000000016,0.390540540540540,0.390540540540540,1.00720936815194,0.441082770270270,0.441082770270270,e1e2
121,61,0.30500000000000016,0.30500000000000016,0.390540540540540,0.390540540540540,1.00822596009861,0.444616066243609,0.444616066243609,xy
122,61,0.30500000000000016,0.30500000000000016,0.388771989174560,0.388771989174560,1.00547523018305,0.444618955524780,0.444618955524780,e1e2
123,62,0.31000000000000016,0.31000000000000016,0.388771989174560,0.388771989174560,1.00641310637358,0.448162893620044,0.448162893620044,xy
124,62,0.31000000000000016,0.31000000000000016,0.387005420054200,0.387005420054200,1.00367793535686,0.448165772527100,0.448165772527100,e1e2
125,63,0.31500000000000017,0.31500000000000017,0.387005420054200,0.387005420054200,1.00453701011303,0.451720309905186,0.451720309905186,xy
126,63,0.31500000000000017,0.31500000000000017,0.385240841248304,0.385240841248304,1.00181736840471,0.451723178436652,0.451723178436652,e1e2
127,64,0.3200000000000002,0.3200000000000002,0.385240841248304,0.385240841248304,1.00259755609212,0.455288272280358,0.455288272280358,xy
128,64,0.3200000000000002,0.3200000000000002,0.383478260869565,0.383478260869565,0.999893413988658,0.455291130434783,0.455291130434783,e1e2
129,65,0.3250000000000002,0.3250000000000002,0.383478260869565,0.383478260869565,1.00059462901701,0.458866737948960,0.458866737948960,xy
130,65,0.3250000000000002,0.3250000000000002,0.381717687074830,0.381717687074830,0.997905956701345,0.458869585724915,0.458869585724915,e1e2
131,66,0.3300000000000002,0.3300000000000002,0.381717687074830,0.381717687074830,0.998528113524747,0.462455664136616,0.462455664136616,xy
132,66,0.3300000000000002,0.3300000000000002,0.379959128065395,0.379959128065395,0.995854881065826,0.462458501532698,0.462458501532698,e1e2
133,67,0.3350000000000002,0.3350000000000002,0.379959128065395,0.379959128065395,0.996397894183081,0.466055008091325,0.466055008091325,xy
134,67,0.3350000000000002,0.3350000000000002,0.378202592087312,0.378202592087312,0.993740071535436,0.466057835106156,0.466057835106156,e1e2
135,68,0.3400000000000002,0.3400000000000002,0.378202592087312,0.378202592087312,0.994203855490364,0.469664727083620,0.469664727083620,xy
136,68,0.3400000000000002,0.3400000000000002,0.376448087431694,0.376448087431694,0.991561412493654,0.469667543715847,0.469667543715847,e1e2
137,69,0.3450000000000002,0.3450000000000002,0.376448087431694,0.376448087431694,0.991945881875392,0.473284778406716,0.473284778406716,xy
138,69,0.3450000000000002,0.3450000000000002,0.374695622435020,0.374695622435020,0.989318788253955,0.473287584655010,0.473287584655010,e1e2
139,70,0.3500000000000002,0.3500000000000002,0.374695622435020,0.374695622435020,0.989623857697266,0.476915119376666,0.476915119376666,xy
140,70,0.3500000000000002,0.3500000000000002,0.372945205479452,0.372945205479452,0.987012083059673,0.476917915239726,0.476917915239726,e1e2
141,71,0.3550000000000002,0.3550000000000002,0.372945205479452,0.372945205479452,0.987237667245262,0.480555707332520,0.480555707332520,xy
142,71,0.3550000000000002,0.3550000000000002,0.371196844993141,0.371196844993141,0.984641181083865,0.480558492809071,0.480558492809071,e1e2
143,72,0.3600000000000002,0.3600000000000002,0.371196844993141,0.371196844993141,0.984787194738691,0.484206499636484,0.484206499636484,xy
144,72,0.3600000000000002,0.3600000000000002,0.369450549450549,0.369450549450549,0.982205966429175,0.484209274725275,0.484209274725275,e1e2
145,73,0.3650000000000002,0.3650000000000002,0.369450549450549,0.369450549450549,0.982272324326772,0.487867453674073,0.487867453674073,xy
146,73,0.3650000000000002,0.3650000000000002,0.367706327372765,0.367706327372765,0.979706323127698,0.487870218373883,0.487870218373883,e1e2
147,74,0.3650000000000002,0.3700000000000002,0.367706327372765,0.367706327372765,0.979710982525823,0.487870218373883,0.491538526854280,xy
148,74,0.3650000000000002,0.3700000000000002,0.367706327372765,0.365964187327824,0.978431887573072,0.487870218373883,0.491541281163912,e1e2
149,75,0.3700000000000002,0.3650000000000002,0.367706327372765,0.365964187327824,0.978433486716645,0.491538526854280,0.487867460270436,xy
150,75,0.3700000000000002,0.3650000000000002,0.365964187327824,0.367706327372765,0.978431887573072,0.491541281163912,0.487870218373883,e1e2
151,76,0.3650000000000002,0.3700000000000002,0.365964187327824,0.367706327372765,0.978433486716645,0.487867460270436,0.491538526854280,xy
152,76,0.3650000000000002,0.3700000000000002,0.367706327372765,0.365964187327824,0.978431887573072,0.487870218373883,0.491541281163912,e1e2
153,77,0.3700000000000002,0.3650000000000002,0.367706327372765,0.365964187327824,0.978433486716645,0.491538526854280,0.487867460270436,xy
154,77,0.3700000000000002,0.3650000000000002,0.365964187327824,0.367706327372765,0.978431887573072,0.491541281163912,0.487870218373883,e1e2
155,78,0.3650000000000002,0.3700000000000002,0.365964187327824,0.367706327372765,0.978433486716645,0.487867460270436,0.491538526854280,xy
156,78,0.3650000000000002,0.3700000000000002,0.367706327372765,0.365964187327824,0.978431887573072,0.487870218373883,0.491541281163912,e1e2
157,79,0.3700000000000002,0.3650000000000002,0.367706327372765,0.365964187327824,0.978433486716645,0.491538526854280,0.487867460270436,xy
158,79,0.3700000000000002,0.3650000000000002,0.365964187327824,0.367706327372765,0.978431887573072,0.491541281163912,0.487870218373883,e1e2
159,80,0.3650000000000002,0.3700000000000002,0.365964187327824,0.367706327372765,0.978433486716645,0.487867460270436,0.491538526854280,xy
160,80,0.3650000000000002,0.3700000000000002,0.367706327372765,0.365964187327824,0.978431887573072,0.487870218373883,0.491541281163912,e1e2
161,81,0.3700000000000002,0.3650000000000002,0.367706327372765,0.365964187327824,0.978433486716645,0.491538526854280,0.487867460270436,xy
162,81,0.3700000000000002,0.3650000000000002,0.365964187327824,0.367706327372765,0.978431887573072,0.491541281163912,0.487870218373883,e1e2
163,82,0.3650000000000002,0.3700000000000002,0.365964187327824,0.367706327372765,0.978433486716645,0.487867460270436,0.491538526854280,xy
164,82,0.3650000000000002,0.3700000000000002,0.367706327372765,0.365964187327824,0.978431887573072,0.487870218373883,0.491541281163912,e1e2
165,83,0.3700000000000002,0.3650000000000002,0.367706327372765,0.365964187327824,0.978433486716645,0.491538526854280,0.487867460270436,xy
166,83,0.3700000000000002,0.3650000000000002,0.365964187327824,0.367706327372765,0.978431887573072,0.491541281163912,0.487870218373883,e1e2
167,84,0.3650000000000002,0.3700000000000002,0.365964187327824,0.367706327372765,0.978433486716645,0.487867460270436,0.491538526854280,xy
168,84,0.3650000000000002,0.3700000000000002,0.367706327372765,0.365964187327824,0.978431887573072,0.487870218373883,0.491541281163912,e1e2
169,85,0.3700000000000002,0.3650000000000002,0.367706327372765,0.365964187327824,0.978433486716645,0.491538526854280,0.487867460270436,xy
170,85,0.3700000000000002,0.3650000000000002,0.365964187327824,0.367706327372765,0.978431887573072,0.491541281163912,0.487870218373883,e1e2
171,86,0.3650000000000002,0.3700000000000002,0.365964187327824,0.367706327372765,0.978433486716645,0.487867460270436,0.491538526854280,xy
172,86,0.3650000000000002,0.3700000000000002,0.367706327372765,0.365964187327824,0.978431887573072,0.487870218373883,0.491541281163912,e1e2
173,87,0.3700000000000002,0.3650000000000002,0.367706327372765,0.365964187327824,0.978433486716645,0.491538526854280,0.487867460270436,xy
174,87,0.3700000000000002,0.3650000000000002,0.365964187327824,0.367706327372765,0.978431887573072,0.491541281163912,0.487870218373883,e1e2
175,88,0.3650000000000002,0.3700000000000002,0.365964187327824,0.367706327372765,0.978433486716645,0.487867460270436,0.491538526854280,xy
176,88,0.3650000000000002,0.3700000000000002,0.367706327372765,0.365964187327824,0.978431887573072,0.487870218373883,0.491541281163912,e1e2
177,89,0.3700000000000002,0.3650000000000002,0.367706327372765,0.365964187327824,0.978433486716645,0.491538526854280,0.487867460270436,xy
178,89,0.3700000000000002,0.3650000000000002,0.365964187327824,0.367706327372765,0.978431887573072,0.491541281163912,0.487870218373883,e1e2
179,90,0.3650000000000002,0.3700000000000002,0.365964187327824,0.367706327372765,0.978433486716645,0.487867460270436,0.491538526854280,xy
180,90,0.3650000000000002,0.3700000000000002,0.367706327372765,0.365964187327824,0.978431887573072,0.487870218373883,0.491541281163912,e1e2
181,91,0.3700000000000002,0.3650000000000002,0.367706327372765,0.365964187327824,0.978433486716645,0.491538526854280,0.487867460270436,xy
182,91,0.3700000000000002,0.3650000000000002,0.365964187327824,0.367706327372765,0.978431887573072,0.491541281163912,0.487870218373883,e1e2
183,92,0.3650000000000002,0.3700000000000002,0.365964187327824,0.367706327372765,0.978433486716645,0.487867460270436,0.491538526854280,xy
184,92,0.3650000000000002,0.3700000000000002,0.367706327372765,0.365964187327824,0.978431887573072,0.487870218373883,0.491541281163912,e1e2
185,93,0.3700000000000002,0.3650000000000002,0.367706327372765,0.365964187327824,0.978433486716645,0.491538526854280,0.487867460270436,xy
186,93,0.3700000000000002,0.3650000000000002,0.365964187327824,0.367706327372765,0.978431887573072,0.491541281163912,0.487870218373883,e1e2
187,94,0.3650000000000002,0.3700000000000002,0.365964187327824,0.367706327372765,0.978433486716645,0.487867460270436,0.491538526854280,xy
188,94,0.3650000000000002,0.3700000000000002,0.367706327372765,0.365964187327824,0.978431887573072,0.487870218373883,0.491541281163912,e1e2
189,95,0.3700000000000002,0.3650000000000002,0.367706327372765,0.365964187327824,0.978433486716645,0.491538526854280,0.487867460270436,xy
190,95,0.3700000000000002,0.3650000000000002,0.365964187327824,0.367706327372765,0.978431887573072,0.491541281163912,0.487870218373883,e1e2
191,96,0.3650000000000002,0.3700000000000002,0.365964187327824,0.367706327372765,0.978433486716645,0.487867460270436,0.491538526854280,xy
192,96,0.3650000000000002,0.3700000000000002,0.367706327372765,0.365964187327824,0.978431887573072,0.487870218373883,0.491541281163912,e1e2
193,97,0.3700000000000002,0.3650000000000002,0.367706327372765,0.365964187327824,0.978433486716645,0.491538526854280,0.487867460270436,xy
194,97,0.3700000000000002,0.3650000000000002,0.365964187327824,0.367706327372765,0.978431887573072,0.491541281163912,0.487870218373883,e1e2
195,98,0.3650000000000002,0.3700000000000002,0.365964187327824,0.367706327372765,0.978433486716645,0.487867460270436,0.491538526854280,xy
196,98,0.3650000000000002,0.3700000000000002,0.367706327372765,0.365964187327824,0.978431887573072,0.487870218373883,0.491541281163912,e1e2
197,99,0.3700000000000002,0.3650000000000002,0.367706327372765,0.365964187327824,0.978433486716645,0.491538526854280,0.487867460270436,xy
198,99,0.3700000000000002,0.3650000000000002,0.365964187327824,0.367706327372765,0.978431887573072,0.491541281163912,0.487870218373883,e1e2
199,100,0.3650000000000002,0.3700000000000002,0.365964187327824,0.367706327372765,0.978433486716645,0.487867460270436,0.491538526854280,xy
200,100,0.3650000000000002,0.3700000000000002,0.367706327372765,0.365964187327824,0.978431887573072,0.487870218373883,0.491541281163912,e1e2
