,nth,x,y,e1,e2,profit0,profit1,profit2,chosen
109,55,0.44499999999999995,0.44499999999999995,0.339746201463140,0.339746201463140,0.930390019009876,0.547792528096305,0.547792528096305,xy
110,55,0.44499999999999995,0.44499999999999995,0.340087904360056,0.340087904360056,0.930854829119086,0.547792631867528,0.547792631867528,e1e2
111,56,0.44399999999999995,0.44399999999999995,0.340087904360056,0.340087904360056,0.931104005962972,0.547028220289471,0.547028220289471,xy
112,56,0.44399999999999995,0.44399999999999995,0.340429696287964,0.340429696287964,0.931569404517395,0.547028324143982,0.547028324143982,e1e2
113,57,0.44299999999999995,0.44299999999999995,0.340429696287964,0.340429696287964,0.931815337150610,0.546264290460589,0.546264290460589,xy
114,57,0.44299999999999995,0.44299999999999995,0.340771577171774,0.340771577171774,0.932281324413050,0.546264394398387,0.546264394398387,e1e2
115,58,0.44199999999999995,0.44199999999999995,0.340771577171774,0.340771577171774,0.932524013510592,0.545500738947157,0.545500738947157,xy
116,58,0.44199999999999995,0.44199999999999995,0.341113546936481,0.341113546936481,0.932990589743655,0.545500842968241,0.545500842968241,e1e2
117,59,0.44099999999999995,0.44099999999999995,0.341113546936481,0.341113546936481,0.933230035980604,0.544737566086715,0.544737566086715,xy
118,59,0.44099999999999995,0.44099999999999995,0.341455605507165,0.341455605507165,0.933697201446694,0.544737670191082,0.544737670191082,e1e2
119,60,0.43999999999999995,0.43999999999999995,0.341455605507165,0.341455605507165,0.933933405498217,0.543974772216844,0.543974772216844,xy
120,60,0.43999999999999995,0.43999999999999995,0.341797752808989,0.341797752808989,0.934401160459538,0.543974876404494,0.543974876404494,e1e2
121,61,0.43899999999999995,0.43899999999999995,0.341797752808989,0.341797752808989,0.934634123000884,0.543212357675167,0.543212357675167,xy
122,61,0.43899999999999995,0.43899999999999995,0.342139988767200,0.342139988767200,0.935102467719440,0.543212461946100,0.543212461946100,e1e2
123,62,0.43799999999999994,0.43799999999999994,0.342139988767200,0.342139988767200,0.935332189425943,0.542450322799352,0.542450322799352,xy
124,62,0.43799999999999994,0.43799999999999994,0.342482313307131,0.342482313307131,0.935801124163538,0.542450427153565,0.542450427153565,e1e2
125,63,0.43699999999999994,0.43699999999999994,0.342482313307131,0.342482313307131,0.936027605710617,0.541688667927104,0.541688667927104,xy
126,63,0.43699999999999994,0.43699999999999994,0.342824726354196,0.342824726354196,0.936497130728855,0.541688772364598,0.541688772364598,e1e2
127,64,0.43599999999999994,0.43599999999999994,0.342824726354196,0.342824726354196,0.936720372792009,0.540927393396175,0.540927393396175,xy
128,64,0.43599999999999994,0.43599999999999994,0.343167227833894,0.343167227833894,0.937190488352295,0.540927497916947,0.540927497916947,e1e2
129,65,0.43499999999999994,0.43499999999999994,0.343167227833894,0.343167227833894,0.937410491607111,0.540166499544356,0.540166499544356,xy
130,65,0.43499999999999994,0.43499999999999994,0.343509817671809,0.343509817671809,0.937881197970648,0.540166604148405,0.540166604148405,e1e2
131,66,0.43399999999999994,0.43399999999999994,0.343509817671809,0.343509817671809,0.938097963092795,0.539405986709478,0.539405986709478,xy
132,66,0.43399999999999994,0.43399999999999994,0.343852495793606,0.343852495793606,0.938569260520590,0.539406091396803,0.539406091396803,e1e2
133,67,0.43299999999999994,0.43299999999999994,0.343852495793606,0.343852495793606,0.938782788185820,0.538645855229418,0.538645855229418,xy
134,67,0.43299999999999994,0.43299999999999994,0.344195262125035,0.344195262125035,0.939254676938678,0.538645960000018,0.538645960000018,e1e2
135,68,0.43199999999999994,0.43199999999999994,0.344195262125035,0.344195262125035,0.939464967822825,0.537886105442091,0.537886105442091,xy
136,68,0.43199999999999994,0.43199999999999994,0.344538116591928,0.344538116591928,0.939937448161355,0.537886210295964,0.537886210295964,e1e2
137,69,0.43099999999999994,0.43099999999999994,0.344538116591928,0.344538116591928,0.940144502940336,0.537126737685455,0.537126737685455,xy
138,69,0.43099999999999994,0.43099999999999994,0.344881059120202,0.344881059120202,0.940617575124946,0.537126842622601,0.537126842622601,e1e2
139,70,0.42999999999999994,0.42999999999999994,0.344881059120202,0.344881059120202,0.940821394474765,0.536367752297510,0.536367752297510,xy
140,70,0.42999999999999994,0.42999999999999994,0.345224089635854,0.345224089635854,0.941295058765663,0.536367857317927,0.536367857317927,e1e2
141,71,0.42899999999999994,0.42899999999999994,0.345224089635854,0.345224089635854,0.941495643362404,0.535609149616297,0.535609149616297,xy
142,71,0.42899999999999994,0.42899999999999994,0.345567208064968,0.345567208064968,0.941969900019601,0.535609254719984,0.535609254719984,e1e2
143,72,0.42799999999999994,0.42799999999999994,0.345567208064968,0.345567208064968,0.942167250539431,0.534850929979898,0.534850929979898,xy
144,72,0.42799999999999994,0.42799999999999994,0.345910414333707,0.345910414333707,0.942642099822740,0.534851035166853,0.534851035166853,e1e2
145,73,0.42699999999999994,0.42699999999999994,0.345910414333707,0.345910414333707,0.942836216941907,0.534093093726437,0.534093093726437,xy
146,73,0.42699999999999994,0.42699999999999994,0.346253708368318,0.346253708368318,0.943311659110942,0.534093198996659,0.534093198996659,e1e2
147,74,0.42599999999999993,0.42599999999999993,0.346253708368318,0.346253708368318,0.943502543505781,0.533335641194078,0.533335641194078,xy
148,74,0.42599999999999993,0.42599999999999993,0.346597090095132,0.346597090095132,0.943978578819957,0.533335746547566,0.533335746547566,e1e2
149,75,0.42499999999999993,0.42499999999999993,0.346597090095132,0.346597090095132,0.944166231166881,0.532578572721027,0.532578572721027,xy
150,75,0.42499999999999993,0.42499999999999993,0.346940559440559,0.346940559440559,0.944642859885416,0.532578678157780,0.532578678157780,e1e2
151,76,0.42399999999999993,0.42399999999999993,0.346940559440559,0.346940559440559,0.944827280860922,0.531821888645533,0.531821888645533,xy
152,76,0.42399999999999993,0.42399999999999993,0.347284116331096,0.347284116331096,0.945304503242837,0.531821994165548,0.531821994165548,e1e2
153,77,0.42299999999999993,0.42299999999999993,0.347284116331096,0.347284116331096,0.945485693523505,0.531065589305882,0.531065589305882,xy
154,77,0.42299999999999993,0.42299999999999993,0.347627760693318,0.347627760693318,0.945963509827621,0.531065694909159,0.531065694909159,e1e2
155,78,0.42199999999999993,0.42199999999999993,0.347627760693318,0.347627760693318,0.946141470090112,0.530309675040405,0.530309675040405,xy
156,78,0.42199999999999993,0.42199999999999993,0.347971492453885,0.347971492453885,0.946619880575053,0.530309780726942,0.530309780726942,e1e2
157,79,0.42099999999999993,0.42099999999999993,0.347971492453885,0.347971492453885,0.946794611496111,0.529554146187472,0.529554146187472,xy
158,79,0.42099999999999993,0.42099999999999993,0.348315311539536,0.348315311539536,0.947273616420305,0.529554251957268,0.529554251957268,e1e2
159,80,0.41999999999999993,0.41999999999999993,0.348315311539536,0.348315311539536,0.947445118676755,0.528799003085493,0.528799003085493,xy
160,80,0.41999999999999993,0.41999999999999993,0.348659217877095,0.348659217877095,0.947924718298430,0.528799108938547,0.528799108938547,e1e2
161,81,0.41899999999999993,0.41899999999999993,0.348659217877095,0.348659217877095,0.948092992567180,0.528044246072922,0.528044246072922,xy
162,81,0.41899999999999993,0.41899999999999993,0.349003211393466,0.349003211393466,0.948573187144369,0.528044352009233,0.528044352009233,e1e2
163,82,0.4179999999999999,0.4179999999999999,0.349003211393466,0.349003211393466,0.948738234102407,0.527289875488251,0.527289875488251,xy
164,82,0.4179999999999999,0.4179999999999999,0.349347292015634,0.349347292015634,0.949219023892947,0.527289981507817,0.527289981507817,e1e2
165,83,0.4169999999999999,0.4169999999999999,0.349347292015634,0.349347292015634,0.949380844217342,0.526535891670015,0.526535891670015,xy
166,83,0.4169999999999999,0.4169999999999999,0.349691459670667,0.349691459670667,0.949862229478871,0.526535997772833,0.526535997772833,e1e2
167,84,0.4159999999999999,0.4159999999999999,0.349691459670667,0.349691459670667,0.950020823846776,0.525782294956786,0.525782294956786,xy
168,84,0.4159999999999999,0.4159999999999999,0.350035714285714,0.350035714285714,0.950502804836735,0.525782401142857,0.525782401142857,e1e2
169,85,0.4149999999999999,0.4149999999999999,0.350035714285714,0.350035714285714,0.950658173925383,0.525029085687181,0.525029085687181,xy
170,85,0.4149999999999999,0.4149999999999999,0.350380055788006,0.350380055788006,0.951140750901017,0.525029191956503,0.525029191956503,e1e2
171,86,0.4139999999999999,0.4139999999999999,0.350380055788006,0.350380055788006,0.951292895387723,0.524276264199855,0.524276264199855,xy
172,86,0.4139999999999999,0.4139999999999999,0.350724484104852,0.350724484104852,0.951776068606082,0.524276370552426,0.524276370552426,e1e2
173,87,0.4129999999999999,0.4129999999999999,0.350724484104852,0.350724484104852,0.951924989168239,0.523523830833504,0.523523830833504,xy
174,87,0.4129999999999999,0.4129999999999999,0.351068999163646,0.351068999163646,0.952408758886175,0.523523937269323,0.523523937269323,e1e2
175,88,0.4119999999999999,0.4119999999999999,0.351068999163646,0.351068999163646,0.952554456201261,0.522771785926866,0.522771785926866,xy
176,88,0.4119999999999999,0.4119999999999999,0.351413600891862,0.351413600891862,0.953038822675431,0.522771892445931,0.522771892445931,e1e2
177,89,0.4109999999999999,0.4109999999999999,0.351413600891862,0.351413600891862,0.953181297421002,0.522020129818716,0.522020129818716,xy
178,89,0.4109999999999999,0.4109999999999999,0.351758289217052,0.351758289217052,0.953666260907866,0.522020236421026,0.522020236421026,e1e2
179,90,0.4099999999999999,0.4099999999999999,0.351758289217052,0.351758289217052,0.953805513761561,0.521268862847873,0.521268862847873,xy
180,90,0.4099999999999999,0.4099999999999999,0.352103064066852,0.352103064066852,0.954291074517384,0.521268969533426,0.521268969533426,e1e2
181,91,0.4089999999999999,0.4089999999999999,0.352103064066852,0.352103064066852,0.954427106156920,0.520517985353194,0.520517985353194,xy
182,91,0.4089999999999999,0.4089999999999999,0.352447925368978,0.352447925368978,0.954913264437772,0.520518092121989,0.520518092121989,e1e2
183,92,0.4079999999999999,0.4079999999999999,0.352447925368978,0.352447925368978,0.955046075540948,0.519767497673577,0.519767497673577,xy
184,92,0.4079999999999999,0.4079999999999999,0.352792873051225,0.352792873051225,0.955532831602700,0.519767604525612,0.519767604525612,e1e2
185,93,0.4069999999999999,0.4069999999999999,0.352792873051225,0.352792873051225,0.955662422847396,0.519017400147961,0.519017400147961,xy
186,93,0.4069999999999999,0.4069999999999999,0.353137907041470,0.353137907041470,0.956149776945729,0.519017507083235,0.519017507083235,e1e2
187,94,0.4059999999999999,0.4059999999999999,0.353137907041470,0.353137907041470,0.956276149009904,0.518267693115323,0.518267693115323,xy
188,94,0.4059999999999999,0.4059999999999999,0.353483027267668,0.353483027267668,0.956764101400299,0.518267800133834,0.518267800133834,e1e2
189,95,0.4049999999999999,0.4049999999999999,0.353483027267668,0.353483027267668,0.956887254961994,0.517518376914682,0.517518376914682,xy
190,95,0.4049999999999999,0.4049999999999999,0.353828233657858,0.353828233657858,0.957375805899738,0.517518484016429,0.517518484016429,e1e2
191,96,0.4039999999999999,0.4039999999999999,0.353828233657858,0.353828233657858,0.957495741637072,0.516769451885096,0.516769451885096,xy
192,96,0.4039999999999999,0.4039999999999999,0.354173526140156,0.354173526140156,0.957984891377259,0.516769559070078,0.516769559070078,e1e2
193,97,0.4029999999999999,0.4029999999999999,0.354173526140156,0.354173526140156,0.958101609968432,0.516020918365665,0.516020918365665,xy
194,97,0.4029999999999999,0.4029999999999999,0.354518904642758,0.354518904642758,0.958591358765960,0.516021025633879,0.516021025633879,e1e2
195,98,0.4019999999999999,0.4019999999999999,0.354518904642758,0.354518904642758,0.958704860889252,0.515272776695525,0.515272776695525,xy
196,98,0.4019999999999999,0.4019999999999999,0.354864369093941,0.354864369093941,0.959195208998823,0.515272884046970,0.515272884046970,e1e2
197,99,0.4009999999999999,0.4009999999999999,0.354864369093941,0.354864369093941,0.959305495332593,0.514525027213856,0.514525027213856,xy
198,99,0.4009999999999999,0.4009999999999999,0.355209919422062,0.355209919422062,0.959796443008717,0.514525134648531,0.514525134648531,e1e2
199,100,0.3999999999999999,0.3999999999999999,0.355209919422062,0.355209919422062,0.959903514231405,0.513777670259875,0.513777670259875,xy
200,100,0.3999999999999999,0.3999999999999999,0.355555555555556,0.355555555555556,0.960395061728395,0.513777777777778,0.513777777777778,e1e2
